CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
buchmannc,2020-11-17T16:51:52.977Z,1804,0,15,15,38003
kroshusb,2020-11-17T16:51:52.977Z,3394,0,15,15,38003
