CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
andes-37008,2020-11-17T16:51:52.977Z,1953,0,0
fegley-37010,2020-11-17T16:51:52.977Z,4325,0,0
jones-36823,2020-11-17T16:51:52.977Z,3959,0,0
mandan-37009,2020-11-17T16:51:52.977Z,2283,0,0
