CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
gallionj,2020-11-17T16:51:52.977Z,1885,0,12,12,38025
hartp,2020-11-17T16:51:52.977Z,380,0,12,12,38025
