CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-17T16:51:52.977Z,820,0,7,7,38065
yes,2020-11-17T16:51:52.977Z,188,0,7,7,38065
