COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Adams,Adams County,bidenj,12/27/2021 20:35:30.164182,258,1269,38001-1
Adams,Adams County,jorgensenj,12/27/2021 20:35:30.164182,30,1269,38001-1
Adams,Adams County,other,12/27/2021 20:35:30.164182,0,1269,38001-1
Adams,Adams County,trumpd,12/27/2021 20:35:30.164182,981,1269,38001-1
Barnes,Precinct 2401-00,bidenj,12/27/2021 20:35:30.164182,166,398,38003-01
Barnes,Precinct 2401-00,jorgensenj,12/27/2021 20:35:30.164182,12,398,38003-01
Barnes,Precinct 2401-00,other,12/27/2021 20:35:30.164182,1,398,38003-01
Barnes,Precinct 2401-00,trumpd,12/27/2021 20:35:30.164182,219,398,38003-01
Barnes,Precinct 2402-00,bidenj,12/27/2021 20:35:30.164182,263,734,38003-02
Barnes,Precinct 2402-00,jorgensenj,12/27/2021 20:35:30.164182,31,734,38003-02
Barnes,Precinct 2402-00,other,12/27/2021 20:35:30.164182,3,734,38003-02
Barnes,Precinct 2402-00,trumpd,12/27/2021 20:35:30.164182,437,734,38003-02
Barnes,Precinct 2403-00,bidenj,12/27/2021 20:35:30.164182,151,392,38003-03
Barnes,Precinct 2403-00,jorgensenj,12/27/2021 20:35:30.164182,13,392,38003-03
Barnes,Precinct 2403-00,other,12/27/2021 20:35:30.164182,0,392,38003-03
Barnes,Precinct 2403-00,trumpd,12/27/2021 20:35:30.164182,228,392,38003-03
Barnes,Precinct 2404-00,bidenj,12/27/2021 20:35:30.164182,247,663,38003-04
Barnes,Precinct 2404-00,jorgensenj,12/27/2021 20:35:30.164182,20,663,38003-04
Barnes,Precinct 2404-00,other,12/27/2021 20:35:30.164182,2,663,38003-04
Barnes,Precinct 2404-00,trumpd,12/27/2021 20:35:30.164182,394,663,38003-04
Barnes,Precinct 2405-00,bidenj,12/27/2021 20:35:30.164182,330,884,38003-05
Barnes,Precinct 2405-00,jorgensenj,12/27/2021 20:35:30.164182,26,884,38003-05
Barnes,Precinct 2405-00,other,12/27/2021 20:35:30.164182,4,884,38003-05
Barnes,Precinct 2405-00,trumpd,12/27/2021 20:35:30.164182,524,884,38003-05
Barnes,Precinct 2406-00,bidenj,12/27/2021 20:35:30.164182,106,354,38003-06
Barnes,Precinct 2406-00,jorgensenj,12/27/2021 20:35:30.164182,9,354,38003-06
Barnes,Precinct 2406-00,other,12/27/2021 20:35:30.164182,3,354,38003-06
Barnes,Precinct 2406-00,trumpd,12/27/2021 20:35:30.164182,236,354,38003-06
Barnes,Precinct 2407-00,bidenj,12/27/2021 20:35:30.164182,42,157,38003-07
Barnes,Precinct 2407-00,jorgensenj,12/27/2021 20:35:30.164182,6,157,38003-07
Barnes,Precinct 2407-00,other,12/27/2021 20:35:30.164182,0,157,38003-07
Barnes,Precinct 2407-00,trumpd,12/27/2021 20:35:30.164182,109,157,38003-07
Barnes,Precinct 2408-00,bidenj,12/27/2021 20:35:30.164182,39,155,38003-08
Barnes,Precinct 2408-00,jorgensenj,12/27/2021 20:35:30.164182,0,155,38003-08
Barnes,Precinct 2408-00,other,12/27/2021 20:35:30.164182,0,155,38003-08
Barnes,Precinct 2408-00,trumpd,12/27/2021 20:35:30.164182,116,155,38003-08
Barnes,Precinct 2409-00,bidenj,12/27/2021 20:35:30.164182,54,237,38003-09
Barnes,Precinct 2409-00,jorgensenj,12/27/2021 20:35:30.164182,5,237,38003-09
Barnes,Precinct 2409-00,other,12/27/2021 20:35:30.164182,0,237,38003-09
Barnes,Precinct 2409-00,trumpd,12/27/2021 20:35:30.164182,178,237,38003-09
Barnes,Precinct 2410-00,bidenj,12/27/2021 20:35:30.164182,29,86,38003-10
Barnes,Precinct 2410-00,jorgensenj,12/27/2021 20:35:30.164182,0,86,38003-10
Barnes,Precinct 2410-00,other,12/27/2021 20:35:30.164182,0,86,38003-10
Barnes,Precinct 2410-00,trumpd,12/27/2021 20:35:30.164182,57,86,38003-10
Barnes,Precinct 2411-00,bidenj,12/27/2021 20:35:30.164182,178,663,38003-11
Barnes,Precinct 2411-00,jorgensenj,12/27/2021 20:35:30.164182,9,663,38003-11
Barnes,Precinct 2411-00,other,12/27/2021 20:35:30.164182,1,663,38003-11
Barnes,Precinct 2411-00,trumpd,12/27/2021 20:35:30.164182,475,663,38003-11
Barnes,Precinct 2412-00,bidenj,12/27/2021 20:35:30.164182,59,247,38003-12
Barnes,Precinct 2412-00,jorgensenj,12/27/2021 20:35:30.164182,5,247,38003-12
Barnes,Precinct 2412-00,other,12/27/2021 20:35:30.164182,0,247,38003-12
Barnes,Precinct 2412-00,trumpd,12/27/2021 20:35:30.164182,183,247,38003-12
Barnes,Precinct 2413-00,bidenj,12/27/2021 20:35:30.164182,83,286,38003-13
Barnes,Precinct 2413-00,jorgensenj,12/27/2021 20:35:30.164182,19,286,38003-13
Barnes,Precinct 2413-00,other,12/27/2021 20:35:30.164182,1,286,38003-13
Barnes,Precinct 2413-00,trumpd,12/27/2021 20:35:30.164182,183,286,38003-13
Barnes,Precinct 2414-00,bidenj,12/27/2021 20:35:30.164182,30,95,38003-14
Barnes,Precinct 2414-00,jorgensenj,12/27/2021 20:35:30.164182,1,95,38003-14
Barnes,Precinct 2414-00,other,12/27/2021 20:35:30.164182,0,95,38003-14
Barnes,Precinct 2414-00,trumpd,12/27/2021 20:35:30.164182,64,95,38003-14
Barnes,Precinct 2415-00,bidenj,12/27/2021 20:35:30.164182,43,214,38003-15
Barnes,Precinct 2415-00,jorgensenj,12/27/2021 20:35:30.164182,5,214,38003-15
Barnes,Precinct 2415-00,other,12/27/2021 20:35:30.164182,1,214,38003-15
Barnes,Precinct 2415-00,trumpd,12/27/2021 20:35:30.164182,165,214,38003-15
Benson,Precinct 1,bidenj,12/27/2021 20:35:30.164182,339,1118,38005-1
