CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
sosnowski-43382,2020-11-30T18:59:53.487Z,10129,0,0
tacey-43383,2020-11-30T18:59:53.487Z,4453,0,0
