CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
baldelli-hunt-42306,2020-11-30T18:59:57.1Z,7502,0,0
brien-42309,2020-11-30T18:59:57.1Z,5497,0,0
