COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
44001,Barrington,bidenj,12/27/2021 20:35:30.155639,7713,10832,44001005
44001,Barrington,blankenshipd,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,carrollb,12/27/2021 20:35:30.155639,14,10832,44001005
44001,Barrington,collinsp,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,de_la_fuenter,12/27/2021 20:35:30.155639,13,10832,44001005
44001,Barrington,duncanr,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,hawkinsh,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,huberb,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,jorgensenj,12/27/2021 20:35:30.155639,113,10832,44001005
44001,Barrington,kennedya,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,kopitkek,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,la_rivag,12/27/2021 20:35:30.155639,12,10832,44001005
44001,Barrington,lafontainec,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,mccormick,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,other,12/27/2021 20:35:30.155639,78,10832,44001005
44001,Barrington,paigeb,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,pierceb,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,scalfz,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,segalj,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,swingg,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Barrington,trumpd,12/27/2021 20:35:30.155639,2889,10832,44001005
44001,Barrington,westk,12/27/2021 20:35:30.155639,0,10832,44001005
44001,Bristol,bidenj,12/27/2021 20:35:30.155639,6813,11657,44001010
44001,Bristol,blankenshipd,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,carrollb,12/27/2021 20:35:30.155639,14,11657,44001010
44001,Bristol,collinsp,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,de_la_fuenter,12/27/2021 20:35:30.155639,17,11657,44001010
44001,Bristol,duncanr,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,hawkinsh,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,huberb,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,jorgensenj,12/27/2021 20:35:30.155639,139,11657,44001010
44001,Bristol,kennedya,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,kopitkek,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,la_rivag,12/27/2021 20:35:30.155639,19,11657,44001010
44001,Bristol,lafontainec,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,mccormick,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,other,12/27/2021 20:35:30.155639,60,11657,44001010
44001,Bristol,paigeb,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,pierceb,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,scalfz,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,segalj,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,swingg,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Bristol,trumpd,12/27/2021 20:35:30.155639,4595,11657,44001010
44001,Bristol,westk,12/27/2021 20:35:30.155639,0,11657,44001010
44001,Warren,bidenj,12/27/2021 20:35:30.155639,3524,5926,44001015
44001,Warren,blankenshipd,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,carrollb,12/27/2021 20:35:30.155639,11,5926,44001015
44001,Warren,collinsp,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,de_la_fuenter,12/27/2021 20:35:30.155639,11,5926,44001015
44001,Warren,duncanr,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,hawkinsh,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,huberb,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,jorgensenj,12/27/2021 20:35:30.155639,74,5926,44001015
44001,Warren,kennedya,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,kopitkek,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,la_rivag,12/27/2021 20:35:30.155639,7,5926,44001015
44001,Warren,lafontainec,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,mccormick,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,other,12/27/2021 20:35:30.155639,38,5926,44001015
44001,Warren,paigeb,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,pierceb,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,scalfz,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,segalj,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,swingg,12/27/2021 20:35:30.155639,0,5926,44001015
44001,Warren,trumpd,12/27/2021 20:35:30.155639,2261,5926,44001015
44001,Warren,westk,12/27/2021 20:35:30.155639,0,5926,44001015
44003,Coventry,bidenj,12/27/2021 20:35:30.155639,9123,20004,44003005
44003,Coventry,blankenshipd,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,carrollb,12/27/2021 20:35:30.155639,37,20004,44003005
44003,Coventry,collinsp,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,de_la_fuenter,12/27/2021 20:35:30.155639,40,20004,44003005
44003,Coventry,duncanr,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,hawkinsh,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,huberb,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,jorgensenj,12/27/2021 20:35:30.155639,232,20004,44003005
44003,Coventry,kennedya,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,kopitkek,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,la_rivag,12/27/2021 20:35:30.155639,22,20004,44003005
44003,Coventry,lafontainec,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,mccormick,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,other,12/27/2021 20:35:30.155639,89,20004,44003005
44003,Coventry,paigeb,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,pierceb,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,scalfz,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,segalj,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,swingg,12/27/2021 20:35:30.155639,0,20004,44003005
44003,Coventry,trumpd,12/27/2021 20:35:30.155639,10461,20004,44003005
44003,Coventry,westk,12/27/2021 20:35:30.155639,0,20004,44003005
44003,East Greenwich,bidenj,12/27/2021 20:35:30.155639,5218,8647,44003010
44003,East Greenwich,blankenshipd,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,carrollb,12/27/2021 20:35:30.155639,8,8647,44003010
44003,East Greenwich,collinsp,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,de_la_fuenter,12/27/2021 20:35:30.155639,9,8647,44003010
44003,East Greenwich,duncanr,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,hawkinsh,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,huberb,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,jorgensenj,12/27/2021 20:35:30.155639,104,8647,44003010
44003,East Greenwich,kennedya,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,kopitkek,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,la_rivag,12/27/2021 20:35:30.155639,8,8647,44003010
44003,East Greenwich,lafontainec,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,mccormick,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,other,12/27/2021 20:35:30.155639,73,8647,44003010
44003,East Greenwich,paigeb,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,pierceb,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,scalfz,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,segalj,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,swingg,12/27/2021 20:35:30.155639,0,8647,44003010
44003,East Greenwich,trumpd,12/27/2021 20:35:30.155639,3227,8647,44003010
44003,East Greenwich,westk,12/27/2021 20:35:30.155639,0,8647,44003010
44003,Warwick,bidenj,12/27/2021 20:35:30.155639,25845,46441,44003015
44003,Warwick,blankenshipd,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,carrollb,12/27/2021 20:35:30.155639,68,46441,44003015
44003,Warwick,collinsp,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,de_la_fuenter,12/27/2021 20:35:30.155639,81,46441,44003015
44003,Warwick,duncanr,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,hawkinsh,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,huberb,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,jorgensenj,12/27/2021 20:35:30.155639,545,46441,44003015
44003,Warwick,kennedya,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,kopitkek,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,la_rivag,12/27/2021 20:35:30.155639,53,46441,44003015
44003,Warwick,lafontainec,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,mccormick,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,other,12/27/2021 20:35:30.155639,271,46441,44003015
44003,Warwick,paigeb,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,pierceb,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,scalfz,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,segalj,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,swingg,12/27/2021 20:35:30.155639,0,46441,44003015
44003,Warwick,trumpd,12/27/2021 20:35:30.155639,19578,46441,44003015
44003,Warwick,westk,12/27/2021 20:35:30.155639,0,46441,44003015
44003,West Greenwich,bidenj,12/27/2021 20:35:30.155639,1693,4000,44003020
44003,West Greenwich,blankenshipd,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,carrollb,12/27/2021 20:35:30.155639,3,4000,44003020
44003,West Greenwich,collinsp,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,de_la_fuenter,12/27/2021 20:35:30.155639,6,4000,44003020
44003,West Greenwich,duncanr,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,hawkinsh,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,huberb,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,jorgensenj,12/27/2021 20:35:30.155639,41,4000,44003020
44003,West Greenwich,kennedya,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,kopitkek,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,la_rivag,12/27/2021 20:35:30.155639,2,4000,44003020
44003,West Greenwich,lafontainec,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,mccormick,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,other,12/27/2021 20:35:30.155639,13,4000,44003020
44003,West Greenwich,paigeb,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,pierceb,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,scalfz,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,segalj,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,swingg,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Greenwich,trumpd,12/27/2021 20:35:30.155639,2242,4000,44003020
44003,West Greenwich,westk,12/27/2021 20:35:30.155639,0,4000,44003020
44003,West Warwick,bidenj,12/27/2021 20:35:30.155639,7234,14001,44003025
44003,West Warwick,blankenshipd,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,carrollb,12/27/2021 20:35:30.155639,15,14001,44003025
44003,West Warwick,collinsp,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,de_la_fuenter,12/27/2021 20:35:30.155639,28,14001,44003025
44003,West Warwick,duncanr,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,hawkinsh,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,huberb,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,jorgensenj,12/27/2021 20:35:30.155639,143,14001,44003025
44003,West Warwick,kennedya,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,kopitkek,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,la_rivag,12/27/2021 20:35:30.155639,15,14001,44003025
44003,West Warwick,lafontainec,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,mccormick,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,other,12/27/2021 20:35:30.155639,73,14001,44003025
44003,West Warwick,paigeb,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,pierceb,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,scalfz,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,segalj,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,swingg,12/27/2021 20:35:30.155639,0,14001,44003025
44003,West Warwick,trumpd,12/27/2021 20:35:30.155639,6493,14001,44003025
44003,West Warwick,westk,12/27/2021 20:35:30.155639,0,14001,44003025
44005,Jamestown,bidenj,12/27/2021 20:35:30.155639,2795,4084,44005005
44005,Jamestown,blankenshipd,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,carrollb,12/27/2021 20:35:30.155639,3,4084,44005005
44005,Jamestown,collinsp,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,de_la_fuenter,12/27/2021 20:35:30.155639,1,4084,44005005
44005,Jamestown,duncanr,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,hawkinsh,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,huberb,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,jorgensenj,12/27/2021 20:35:30.155639,44,4084,44005005
44005,Jamestown,kennedya,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,kopitkek,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,la_rivag,12/27/2021 20:35:30.155639,10,4084,44005005
44005,Jamestown,lafontainec,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,mccormick,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,other,12/27/2021 20:35:30.155639,19,4084,44005005
44005,Jamestown,paigeb,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,pierceb,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,scalfz,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,segalj,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,swingg,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Jamestown,trumpd,12/27/2021 20:35:30.155639,1212,4084,44005005
44005,Jamestown,westk,12/27/2021 20:35:30.155639,0,4084,44005005
44005,Little Compton,bidenj,12/27/2021 20:35:30.155639,1524,2535,44005010
44005,Little Compton,blankenshipd,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,carrollb,12/27/2021 20:35:30.155639,8,2535,44005010
44005,Little Compton,collinsp,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,de_la_fuenter,12/27/2021 20:35:30.155639,1,2535,44005010
44005,Little Compton,duncanr,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,hawkinsh,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,huberb,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,jorgensenj,12/27/2021 20:35:30.155639,28,2535,44005010
44005,Little Compton,kennedya,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,kopitkek,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,la_rivag,12/27/2021 20:35:30.155639,5,2535,44005010
44005,Little Compton,lafontainec,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,mccormick,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,other,12/27/2021 20:35:30.155639,18,2535,44005010
44005,Little Compton,paigeb,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,pierceb,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,scalfz,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,segalj,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,swingg,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Little Compton,trumpd,12/27/2021 20:35:30.155639,951,2535,44005010
44005,Little Compton,westk,12/27/2021 20:35:30.155639,0,2535,44005010
44005,Middletown,bidenj,12/27/2021 20:35:30.155639,5529,8608,44005015
44005,Middletown,blankenshipd,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,carrollb,12/27/2021 20:35:30.155639,14,8608,44005015
44005,Middletown,collinsp,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,de_la_fuenter,12/27/2021 20:35:30.155639,12,8608,44005015
44005,Middletown,duncanr,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,hawkinsh,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,huberb,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,jorgensenj,12/27/2021 20:35:30.155639,115,8608,44005015
44005,Middletown,kennedya,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,kopitkek,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,la_rivag,12/27/2021 20:35:30.155639,9,8608,44005015
44005,Middletown,lafontainec,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,mccormick,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,other,12/27/2021 20:35:30.155639,44,8608,44005015
44005,Middletown,paigeb,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,pierceb,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,scalfz,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,segalj,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,swingg,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Middletown,trumpd,12/27/2021 20:35:30.155639,2885,8608,44005015
44005,Middletown,westk,12/27/2021 20:35:30.155639,0,8608,44005015
44005,Newport,bidenj,12/27/2021 20:35:30.155639,7866,10712,44005020
44005,Newport,blankenshipd,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,carrollb,12/27/2021 20:35:30.155639,12,10712,44005020
44005,Newport,collinsp,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,de_la_fuenter,12/27/2021 20:35:30.155639,16,10712,44005020
44005,Newport,duncanr,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,hawkinsh,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,huberb,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,jorgensenj,12/27/2021 20:35:30.155639,85,10712,44005020
44005,Newport,kennedya,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,kopitkek,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,la_rivag,12/27/2021 20:35:30.155639,10,10712,44005020
44005,Newport,lafontainec,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,mccormick,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,other,12/27/2021 20:35:30.155639,61,10712,44005020
44005,Newport,paigeb,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,pierceb,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,scalfz,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,segalj,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,swingg,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Newport,trumpd,12/27/2021 20:35:30.155639,2662,10712,44005020
44005,Newport,westk,12/27/2021 20:35:30.155639,0,10712,44005020
44005,Portsmouth,bidenj,12/27/2021 20:35:30.155639,6649,10917,44005030
44005,Portsmouth,blankenshipd,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,carrollb,12/27/2021 20:35:30.155639,15,10917,44005030
44005,Portsmouth,collinsp,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,de_la_fuenter,12/27/2021 20:35:30.155639,24,10917,44005030
44005,Portsmouth,duncanr,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,hawkinsh,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,huberb,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,jorgensenj,12/27/2021 20:35:30.155639,148,10917,44005030
44005,Portsmouth,kennedya,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,kopitkek,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,la_rivag,12/27/2021 20:35:30.155639,13,10917,44005030
44005,Portsmouth,lafontainec,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,mccormick,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,other,12/27/2021 20:35:30.155639,73,10917,44005030
44005,Portsmouth,paigeb,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,pierceb,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,scalfz,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,segalj,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,swingg,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Portsmouth,trumpd,12/27/2021 20:35:30.155639,3995,10917,44005030
44005,Portsmouth,westk,12/27/2021 20:35:30.155639,0,10917,44005030
44005,Tiverton,bidenj,12/27/2021 20:35:30.155639,5123,9292,44005035
44005,Tiverton,blankenshipd,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,carrollb,12/27/2021 20:35:30.155639,9,9292,44005035
44005,Tiverton,collinsp,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,de_la_fuenter,12/27/2021 20:35:30.155639,17,9292,44005035
44005,Tiverton,duncanr,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,hawkinsh,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,huberb,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,jorgensenj,12/27/2021 20:35:30.155639,84,9292,44005035
44005,Tiverton,kennedya,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,kopitkek,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,la_rivag,12/27/2021 20:35:30.155639,10,9292,44005035
44005,Tiverton,lafontainec,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,mccormick,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,other,12/27/2021 20:35:30.155639,32,9292,44005035
44005,Tiverton,paigeb,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,pierceb,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,scalfz,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,segalj,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,swingg,12/27/2021 20:35:30.155639,0,9292,44005035
44005,Tiverton,trumpd,12/27/2021 20:35:30.155639,4017,9292,44005035
44005,Tiverton,westk,12/27/2021 20:35:30.155639,0,9292,44005035
44007,Burrillville,bidenj,12/27/2021 20:35:30.155639,3434,8538,44007005
44007,Burrillville,blankenshipd,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,carrollb,12/27/2021 20:35:30.155639,7,8538,44007005
44007,Burrillville,collinsp,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,de_la_fuenter,12/27/2021 20:35:30.155639,13,8538,44007005
44007,Burrillville,duncanr,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,hawkinsh,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,huberb,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,jorgensenj,12/27/2021 20:35:30.155639,126,8538,44007005
44007,Burrillville,kennedya,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,kopitkek,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,la_rivag,12/27/2021 20:35:30.155639,15,8538,44007005
44007,Burrillville,lafontainec,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,mccormick,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,other,12/27/2021 20:35:30.155639,37,8538,44007005
44007,Burrillville,paigeb,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,pierceb,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,scalfz,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,segalj,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,swingg,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Burrillville,trumpd,12/27/2021 20:35:30.155639,4906,8538,44007005
44007,Burrillville,westk,12/27/2021 20:35:30.155639,0,8538,44007005
44007,Central Falls,bidenj,12/27/2021 20:35:30.155639,3073,4272,44007010
44007,Central Falls,blankenshipd,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,carrollb,12/27/2021 20:35:30.155639,8,4272,44007010
44007,Central Falls,collinsp,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,de_la_fuenter,12/27/2021 20:35:30.155639,10,4272,44007010
44007,Central Falls,duncanr,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,hawkinsh,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,huberb,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,jorgensenj,12/27/2021 20:35:30.155639,25,4272,44007010
44007,Central Falls,kennedya,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,kopitkek,12/27/2021 20:35:30.155639,0,4272,44007010
44007,Central Falls,la_rivag,12/27/2021 20:35:30.155639,27,4272,44007010
