CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
tennantn,2020-11-30T15:39:38.35Z,41463,0,169,169,54039
warnerm,2020-11-30T15:39:38.35Z,38989,0,169,169,54039
