COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Barbour,PRECINCT 1,bidenj,12/27/2021 20:35:30.180153,87,489,54001-01
Barbour,PRECINCT 1,hawkinsh,12/27/2021 20:35:30.180153,1,489,54001-01
Barbour,PRECINCT 1,jorgensenj,12/27/2021 20:35:30.180153,1,489,54001-01
Barbour,PRECINCT 1,trumpd,12/27/2021 20:35:30.180153,400,489,54001-01
Barbour,PRECINCT 10,bidenj,12/27/2021 20:35:30.180153,51,320,54001-10
Barbour,PRECINCT 10,hawkinsh,12/27/2021 20:35:30.180153,2,320,54001-10
Barbour,PRECINCT 10,jorgensenj,12/27/2021 20:35:30.180153,4,320,54001-10
Barbour,PRECINCT 10,trumpd,12/27/2021 20:35:30.180153,263,320,54001-10
Barbour,PRECINCT 11,bidenj,12/27/2021 20:35:30.180153,147,521,54001-11
Barbour,PRECINCT 11,hawkinsh,12/27/2021 20:35:30.180153,1,521,54001-11
Barbour,PRECINCT 11,jorgensenj,12/27/2021 20:35:30.180153,9,521,54001-11
Barbour,PRECINCT 11,trumpd,12/27/2021 20:35:30.180153,364,521,54001-11
Barbour,PRECINCT 12,bidenj,12/27/2021 20:35:30.180153,105,553,54001-12
Barbour,PRECINCT 12,hawkinsh,12/27/2021 20:35:30.180153,2,553,54001-12
Barbour,PRECINCT 12,jorgensenj,12/27/2021 20:35:30.180153,6,553,54001-12
Barbour,PRECINCT 12,trumpd,12/27/2021 20:35:30.180153,440,553,54001-12
Barbour,PRECINCT 13,bidenj,12/27/2021 20:35:30.180153,192,791,54001-13
Barbour,PRECINCT 13,hawkinsh,12/27/2021 20:35:30.180153,4,791,54001-13
Barbour,PRECINCT 13,jorgensenj,12/27/2021 20:35:30.180153,11,791,54001-13
Barbour,PRECINCT 13,trumpd,12/27/2021 20:35:30.180153,584,791,54001-13
Barbour,PRECINCT 2,bidenj,12/27/2021 20:35:30.180153,144,797,54001-02
Barbour,PRECINCT 2,hawkinsh,12/27/2021 20:35:30.180153,4,797,54001-02
Barbour,PRECINCT 2,jorgensenj,12/27/2021 20:35:30.180153,9,797,54001-02
Barbour,PRECINCT 2,trumpd,12/27/2021 20:35:30.180153,640,797,54001-02
