CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
capitos,2021-01-28T14:19:49Z,4006,0,18,18,54007
morand,2021-01-28T14:19:49Z,146,0,18,18,54007
swearenginp,2021-01-28T14:19:49Z,1395,0,18,18,54007
