CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
jacobsc,2021-04-02T13:16:19Z,98067,34983,295,295,36029
mcmurrayn,2021-04-02T13:16:19Z,68534,31428,295,295,36029
whitmerd,2021-04-02T13:16:19Z,1928,589,295,295,36029
write-ins,2021-04-02T13:16:19Z,70,0,295,295,36029
