CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
ariola-55023,2021-02-23T17:08:53.747Z,205893,0,0
richards-51724,2021-02-23T17:08:53.747Z,518840,0,0
yin-54739,2021-02-23T17:08:53.747Z,17227,0,0
