CANDIDATE,Timestamp,VOTE_SHARES,VOTES
estebanj,2020-11-04T08:04:41Z,0,0
horsfords,2020-11-04T08:04:41Z,0,0
marchantj,2020-11-04T08:04:41Z,0,0
rubinsonb,2020-11-04T08:04:41Z,0,0
estebanj,2020-11-04T04:38:22Z,0.013,4088
horsfords,2020-11-04T04:38:22Z,0.208,4088
marchantj,2020-11-04T04:38:22Z,0.763,4088
rubinsonb,2020-11-04T04:38:22Z,0.016,4088
estebanj,2020-11-04T05:41:28Z,0.013,4549
horsfords,2020-11-04T05:41:28Z,0.202,4549
marchantj,2020-11-04T05:41:28Z,0.769,4549
rubinsonb,2020-11-04T05:41:28Z,0.016,4549
estebanj,2020-11-04T05:59:28Z,0.014,8587
horsfords,2020-11-04T05:59:28Z,0.217,8587
marchantj,2020-11-04T05:59:28Z,0.756,8587
rubinsonb,2020-11-04T05:59:28Z,0.013,8587
estebanj,2020-11-04T06:25:31Z,0.016,10712
horsfords,2020-11-04T06:25:31Z,0.244,10712
marchantj,2020-11-04T06:25:31Z,0.726,10712
rubinsonb,2020-11-04T06:25:31Z,0.014,10712
estebanj,2020-11-04T06:34:25Z,0.019,228510
horsfords,2020-11-04T06:34:25Z,0.53,228510
marchantj,2020-11-04T06:34:25Z,0.443,228510
rubinsonb,2020-11-04T06:34:25Z,0.009,228510
estebanj,2020-11-04T06:35:09Z,0.019,238275
horsfords,2020-11-04T06:35:09Z,0.527,238275
marchantj,2020-11-04T06:35:09Z,0.445,238275
rubinsonb,2020-11-04T06:35:09Z,0.009,238275
estebanj,2020-11-04T06:46:04Z,0.019,239199
horsfords,2020-11-04T06:46:04Z,0.525,239199
marchantj,2020-11-04T06:46:04Z,0.447,239199
rubinsonb,2020-11-04T06:46:04Z,0.009,239199
estebanj,2020-11-04T06:54:03Z,0.018,247654
horsfords,2020-11-04T06:54:03Z,0.512,247654
marchantj,2020-11-04T06:54:03Z,0.46,247654
rubinsonb,2020-11-04T06:54:03Z,0.009,247654
estebanj,2020-11-04T07:44:38Z,0.018,249907
horsfords,2020-11-04T07:44:38Z,0.509,249907
