CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
boylan-30135,2020-11-27T19:24:45.190Z,18343,0,0
spirtos-32446,2020-11-27T19:24:45.190Z,18265,0,0
