CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
cantur,2020-11-27T19:24:45.190Z,1667,0,10,10,32033
newburnm,2020-11-27T19:24:45.190Z,1896,0,10,10,32033
