CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-12-04T19:45:39.303Z,77657,0,237,237,31055
for,2020-12-04T19:45:39.303Z,185899,0,237,237,31055
