CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
elworthm,2021-01-19T22:13:11Z,500,0,9,9,31093
hobbsd,2021-01-19T22:13:11Z,154,0,9,9,31093
smitha,2021-01-19T22:13:11Z,2764,0,9,9,31093
