CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-12-04T19:45:40.563Z,2706,0,12,12,31185
for,2020-12-04T19:45:40.563Z,3466,0,12,12,31185
