CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-19T22:21:29Z,480,0,6,6,31139
jorgensenj,2021-01-19T22:21:29Z,64,0,6,6,31139
trumpd,2021-01-19T22:21:29Z,3462,0,6,6,31139
write-ins,2021-01-19T22:21:29Z,6,0,6,6,31139
