CANDIDATE,Timestamp,VOTE_SHARES,VOTES
bidenj,2020-11-04T10:02:24Z,0,0
trumpd,2020-11-04T10:02:24Z,0,0
bidenj,2020-11-04T02:07:28Z,0.459,5883
trumpd,2020-11-04T02:07:28Z,0.512,5883
bidenj,2020-11-04T02:16:19Z,0.438,10648
trumpd,2020-11-04T02:16:19Z,0.534,10648
bidenj,2020-11-04T02:19:39Z,0.38,89257
trumpd,2020-11-04T02:19:39Z,0.598,89257
bidenj,2020-11-04T02:19:54Z,0.505,251344
trumpd,2020-11-04T02:19:54Z,0.475,251344
bidenj,2020-11-04T02:20:35Z,0.503,251975
trumpd,2020-11-04T02:20:35Z,0.474,251975
bidenj,2020-11-04T02:22:45Z,0.496,258152
trumpd,2020-11-04T02:22:45Z,0.481,258152
bidenj,2020-11-04T02:27:48Z,0.489,268031
trumpd,2020-11-04T02:27:48Z,0.488,268031
bidenj,2020-11-04T02:32:26Z,0.489,268061
trumpd,2020-11-04T02:32:26Z,0.488,268061
bidenj,2020-11-04T02:35:26Z,0.486,269873
trumpd,2020-11-04T02:35:26Z,0.491,269873
bidenj,2020-11-04T02:43:06Z,0.475,291970
trumpd,2020-11-04T02:43:06Z,0.503,291970
bidenj,2020-11-04T02:44:24Z,0.475,292900
trumpd,2020-11-04T02:44:24Z,0.503,292900
bidenj,2020-11-04T02:44:55Z,0.474,296753
trumpd,2020-11-04T02:44:55Z,0.503,296753
bidenj,2020-11-04T02:48:46Z,0.47,304640
trumpd,2020-11-04T02:48:46Z,0.507,304640
bidenj,2020-11-04T02:54:26Z,0.486,342182
trumpd,2020-11-04T02:54:26Z,0.492,342182
bidenj,2020-11-04T02:57:02Z,0.483,350196
trumpd,2020-11-04T02:57:02Z,0.495,350196
bidenj,2020-11-04T02:59:38Z,0.483,350219
trumpd,2020-11-04T02:59:38Z,0.495,350219
bidenj,2020-11-04T03:00:18Z,0.482,353267
trumpd,2020-11-04T03:00:18Z,0.496,353267
bidenj,2020-11-04T03:03:33Z,0.476,363089
trumpd,2020-11-04T03:03:33Z,0.502,363089
bidenj,2020-11-04T03:06:01Z,0.475,363642
trumpd,2020-11-04T03:06:01Z,0.503,363642
bidenj,2020-11-04T03:08:01Z,0.471,368335
trumpd,2020-11-04T03:08:01Z,0.507,368335
bidenj,2020-11-04T03:08:42Z,0.469,371552
trumpd,2020-11-04T03:08:42Z,0.509,371552
bidenj,2020-11-04T03:11:48Z,0.468,372886
trumpd,2020-11-04T03:11:48Z,0.51,372886
bidenj,2020-11-04T03:16:18Z,0.468,372964
trumpd,2020-11-04T03:16:18Z,0.51,372964
bidenj,2020-11-04T03:51:19Z,0.443,422002
trumpd,2020-11-04T03:51:19Z,0.535,422002
bidenj,2020-11-04T03:52:31Z,0.461,489185
trumpd,2020-11-04T03:52:31Z,0.517,489185
bidenj,2020-11-04T03:59:40Z,0.459,500164
trumpd,2020-11-04T03:59:40Z,0.52,500164
bidenj,2020-11-04T04:07:55Z,0.458,502350
trumpd,2020-11-04T04:07:55Z,0.521,502350
bidenj,2020-11-04T04:09:09Z,0.457,504123
trumpd,2020-11-04T04:09:09Z,0.522,504123
bidenj,2020-11-04T04:12:15Z,0.455,506774
trumpd,2020-11-04T04:12:15Z,0.523,506774
bidenj,2020-11-04T04:12:41Z,0.45,515756
trumpd,2020-11-04T04:12:41Z,0.528,515756
bidenj,2020-11-04T04:13:33Z,0.449,517576
trumpd,2020-11-04T04:13:33Z,0.529,517576
bidenj,2020-11-04T04:17:29Z,0.444,551028
trumpd,2020-11-04T04:17:29Z,0.535,551028
bidenj,2020-11-04T04:20:22Z,0.443,552260
trumpd,2020-11-04T04:20:22Z,0.535,552260
bidenj,2020-11-04T04:24:37Z,0.443,552577
trumpd,2020-11-04T04:24:37Z,0.536,552577
bidenj,2020-11-04T04:25:22Z,0.441,555647
trumpd,2020-11-04T04:25:22Z,0.537,555647
bidenj,2020-11-04T04:26:40Z,0.438,560868
trumpd,2020-11-04T04:26:40Z,0.541,560868
bidenj,2020-11-04T04:40:24Z,0.431,572589
trumpd,2020-11-04T04:40:24Z,0.547,572589
bidenj,2020-11-04T04:41:05Z,0.43,574596
trumpd,2020-11-04T04:41:05Z,0.548,574596
bidenj,2020-11-04T04:50:42Z,0.426,590912
trumpd,2020-11-04T04:50:42Z,0.553,590912
bidenj,2020-11-04T04:51:54Z,0.425,593256
trumpd,2020-11-04T04:51:54Z,0.554,593256
bidenj,2020-11-04T05:04:29Z,0.441,680418
trumpd,2020-11-04T05:04:29Z,0.539,680418
bidenj,2020-11-04T05:05:00Z,0.441,680457
trumpd,2020-11-04T05:05:00Z,0.539,680457
bidenj,2020-11-04T05:06:28Z,0.439,684565
trumpd,2020-11-04T05:06:28Z,0.541,684565
bidenj,2020-11-04T05:11:39Z,0.436,690693
trumpd,2020-11-04T05:11:39Z,0.543,690693
bidenj,2020-11-04T05:18:26Z,0.436,691187
trumpd,2020-11-04T05:18:26Z,0.543,691187
bidenj,2020-11-04T05:20:31Z,0.435,695511
trumpd,2020-11-04T05:20:31Z,0.544,695511
bidenj,2020-11-04T05:47:56Z,0.427,738455
trumpd,2020-11-04T05:47:56Z,0.552,738455
bidenj,2020-11-04T05:48:52Z,0.426,741325
trumpd,2020-11-04T05:48:52Z,0.553,741325
bidenj,2020-11-04T05:52:35Z,0.421,789364
trumpd,2020-11-04T05:52:35Z,0.558,789364
bidenj,2020-11-04T05:56:24Z,0.419,793126
trumpd,2020-11-04T05:56:24Z,0.559,793126
bidenj,2020-11-04T06:13:33Z,0.415,806941
trumpd,2020-11-04T06:13:33Z,0.564,806941
bidenj,2020-11-04T06:15:47Z,0.415,809235
trumpd,2020-11-04T06:15:47Z,0.564,809235
bidenj,2020-11-04T06:20:49Z,0.413,815452
trumpd,2020-11-04T06:20:49Z,0.565,815452
bidenj,2020-11-04T06:30:54Z,0.412,823716
trumpd,2020-11-04T06:30:54Z,0.566,823716
bidenj,2020-11-04T06:35:49Z,0.411,829501
trumpd,2020-11-04T06:35:49Z,0.568,829501
bidenj,2020-11-04T06:36:44Z,0.411,829549
trumpd,2020-11-04T06:36:44Z,0.568,829549
bidenj,2020-11-04T06:39:17Z,0.411,829553
trumpd,2020-11-04T06:39:17Z,0.568,829553
bidenj,2020-11-04T06:43:58Z,0.41,833840
trumpd,2020-11-04T06:43:58Z,0.569,833840
bidenj,2020-11-04T06:45:19Z,0.41,833844
trumpd,2020-11-04T06:45:19Z,0.569,833844
bidenj,2020-11-04T06:50:48Z,0.409,837215
trumpd,2020-11-04T06:50:48Z,0.57,837215
bidenj,2020-11-04T06:53:07Z,0.409,837224
trumpd,2020-11-04T06:53:07Z,0.57,837224
bidenj,2020-11-04T07:00:50Z,0.407,849576
trumpd,2020-11-04T07:00:50Z,0.572,849576
bidenj,2020-11-04T07:15:52Z,0.407,850924
trumpd,2020-11-04T07:15:52Z,0.572,850924
bidenj,2020-11-04T07:55:32Z,0.403,875961
trumpd,2020-11-04T07:55:32Z,0.576,875961
bidenj,2020-11-04T08:10:48Z,0.403,876148
trumpd,2020-11-04T08:10:48Z,0.576,876148
bidenj,2020-11-04T08:15:48Z,0.402,877422
trumpd,2020-11-04T08:15:48Z,0.576,877422
bidenj,2020-11-04T08:25:47Z,0.402,880645
trumpd,2020-11-04T08:25:47Z,0.577,880645
bidenj,2020-11-05T01:09:29Z,0.391,926347
trumpd,2020-11-05T01:09:29Z,0.587,926347
bidenj,2020-11-06T15:11:02Z,0.391,926348
trumpd,2020-11-06T15:11:02Z,0.587,926348
bidenj,2020-11-07T00:44:14Z,0.36,940208
trumpd,2020-11-07T00:44:14Z,0.617,940208
bidenj,2020-11-07T00:47:20Z,0.391,940208
trumpd,2020-11-07T00:47:20Z,0.585,940208
bidenj,2020-11-09T00:43:47Z,0.391,940210
trumpd,2020-11-09T00:43:47Z,0.585,940210
bidenj,2020-11-09T21:31:32Z,0.391,940160
trumpd,2020-11-09T21:31:32Z,0.585,940160
bidenj,2020-11-09T23:00:52Z,0.392,942480
trumpd,2020-11-09T23:00:52Z,0.585,942480
bidenj,2020-11-14T15:39:56Z,0.393,946256
trumpd,2020-11-14T15:39:56Z,0.585,946256
bidenj,2020-11-17T14:08:49Z,0.394,950346
trumpd,2020-11-17T14:08:49Z,0.585,950346
bidenj,2020-11-19T13:00:16.647Z,0.394,949913
trumpd,2020-11-19T13:00:16.647Z,0.585,949913
bidenj,2020-11-20T14:18:25Z,0.394,950346
trumpd,2020-11-20T14:18:25Z,0.585,950346
bidenj,2020-11-21T00:00:47Z,0.393,951390
trumpd,2020-11-21T00:00:47Z,0.585,951390
bidenj,2020-11-23T13:11:44Z,0.393,952174
trumpd,2020-11-23T13:11:44Z,0.585,952174
bidenj,2020-11-25T03:17:37Z,0.393,952256
trumpd,2020-11-25T03:17:37Z,0.585,952256
bidenj,2020-11-25T03:19:41Z,0.393,952271
trumpd,2020-11-25T03:19:41Z,0.585,952271
bidenj,2020-12-09T19:04:57Z,0.393,952322
trumpd,2020-12-09T19:04:57Z,0.585,952322
bidenj,2020-12-10T20:40:44Z,0.393,952629
trumpd,2020-12-10T20:40:44Z,0.585,952629
bidenj,2020-12-10T20:45:39Z,0.392,954621
trumpd,2020-12-10T20:45:39Z,0.583,954621
bidenj,2020-12-10T20:50:02Z,0.392,956379
trumpd,2020-12-10T20:50:02Z,0.582,956379
bidenj,2020-12-04T19:46:43.480Z,0.394,951712
trumpd,2020-12-04T19:46:43.480Z,0.585,951712
bidenj,2021-01-15T20:47:50Z,0.392,956383
trumpd,2021-01-15T20:47:50Z,0.582,956383
