COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Adams,1-A,bidenj,12/27/2021 20:35:30.269028,252,842,31001-11 1-A
Adams,1-A,jorgensenj,12/27/2021 20:35:30.269028,20,842,31001-11 1-A
Adams,1-A,trumpd,12/27/2021 20:35:30.269028,570,842,31001-11 1-A
Adams,1-B,bidenj,12/27/2021 20:35:30.269028,187,603,31001-12 1-B
Adams,1-B,jorgensenj,12/27/2021 20:35:30.269028,15,603,31001-12 1-B
Adams,1-B,trumpd,12/27/2021 20:35:30.269028,401,603,31001-12 1-B
Adams,1-C,bidenj,12/27/2021 20:35:30.269028,222,531,31001-13 1-C
Adams,1-C,jorgensenj,12/27/2021 20:35:30.269028,12,531,31001-13 1-C
Adams,1-C,trumpd,12/27/2021 20:35:30.269028,297,531,31001-13 1-C
Adams,2-A,bidenj,12/27/2021 20:35:30.269028,77,344,31001-14 2-A
Adams,2-A,jorgensenj,12/27/2021 20:35:30.269028,9,344,31001-14 2-A
Adams,2-A,trumpd,12/27/2021 20:35:30.269028,258,344,31001-14 2-A
Adams,2-B,bidenj,12/27/2021 20:35:30.269028,176,652,31001-15 2-B
Adams,2-B,jorgensenj,12/27/2021 20:35:30.269028,18,652,31001-15 2-B
Adams,2-B,trumpd,12/27/2021 20:35:30.269028,458,652,31001-15 2-B
Adams,2-C,bidenj,12/27/2021 20:35:30.269028,170,570,31001-16 2-C
Adams,2-C,jorgensenj,12/27/2021 20:35:30.269028,12,570,31001-16 2-C
Adams,2-C,trumpd,12/27/2021 20:35:30.269028,388,570,31001-16 2-C
Adams,2-D,bidenj,12/27/2021 20:35:30.269028,306,978,31001-17 2-D
Adams,2-D,jorgensenj,12/27/2021 20:35:30.269028,14,978,31001-17 2-D
Adams,2-D,trumpd,12/27/2021 20:35:30.269028,658,978,31001-17 2-D
Adams,2-E,bidenj,12/27/2021 20:35:30.269028,182,658,31001-18 2-E
Adams,2-E,jorgensenj,12/27/2021 20:35:30.269028,17,658,31001-18 2-E
Adams,2-E,trumpd,12/27/2021 20:35:30.269028,459,658,31001-18 2-E
Adams,3-A,bidenj,12/27/2021 20:35:30.269028,248,652,31001-19 3-A
Adams,3-A,jorgensenj,12/27/2021 20:35:30.269028,12,652,31001-19 3-A
Adams,3-A,trumpd,12/27/2021 20:35:30.269028,392,652,31001-19 3-A
Adams,3-B,bidenj,12/27/2021 20:35:30.269028,250,575,31001-20 3-B
Adams,3-B,jorgensenj,12/27/2021 20:35:30.269028,15,575,31001-20 3-B
Adams,3-B,trumpd,12/27/2021 20:35:30.269028,310,575,31001-20 3-B
Adams,3-C,bidenj,12/27/2021 20:35:30.269028,254,718,31001-21 3-C
Adams,3-C,jorgensenj,12/27/2021 20:35:30.269028,23,718,31001-21 3-C
Adams,3-C,trumpd,12/27/2021 20:35:30.269028,441,718,31001-21 3-C
Adams,3-D,bidenj,12/27/2021 20:35:30.269028,57,133,31001-22 3-D
Adams,3-D,jorgensenj,12/27/2021 20:35:30.269028,0,133,31001-22 3-D
Adams,3-D,trumpd,12/27/2021 20:35:30.269028,76,133,31001-22 3-D
Adams,3-E,bidenj,12/27/2021 20:35:30.269028,361,1227,31001-23 3-E
Adams,3-E,jorgensenj,12/27/2021 20:35:30.269028,18,1227,31001-23 3-E
Adams,3-E,trumpd,12/27/2021 20:35:30.269028,848,1227,31001-23 3-E
Adams,4-A,bidenj,12/27/2021 20:35:30.269028,193,482,31001-24 4-A
Adams,4-A,jorgensenj,12/27/2021 20:35:30.269028,13,482,31001-24 4-A
Adams,4-A,trumpd,12/27/2021 20:35:30.269028,276,482,31001-24 4-A
Adams,4-B,bidenj,12/27/2021 20:35:30.269028,213,567,31001-25 4-B
Adams,4-B,jorgensenj,12/27/2021 20:35:30.269028,15,567,31001-25 4-B
Adams,4-B,trumpd,12/27/2021 20:35:30.269028,339,567,31001-25 4-B
Adams,4-C,bidenj,12/27/2021 20:35:30.269028,156,332,31001-26 4-C
Adams,4-C,jorgensenj,12/27/2021 20:35:30.269028,7,332,31001-26 4-C
Adams,4-C,trumpd,12/27/2021 20:35:30.269028,169,332,31001-26 4-C
