CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-12-04T19:45:39.303Z,230,0,1,1,31113
for,2020-12-04T19:45:39.303Z,178,0,1,1,31113
