CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-12-04T19:45:40.563Z,1238,0,12,12,31051
for,2020-12-04T19:45:40.563Z,1526,0,12,12,31051
