CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
against,2020-12-04T19:45:40.563Z,1700,0,11,11,31045
for,2020-12-04T19:45:40.563Z,2102,0,11,11,31045
