CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-19T22:04:29Z,276,0,5,5,31061
jorgensenj,2021-01-19T22:04:29Z,11,0,5,5,31061
trumpd,2021-01-19T22:04:29Z,1437,0,5,5,31061
write-ins,2021-01-19T22:04:29Z,4,0,5,5,31061
