CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
castanedac,2020-11-25T23:28:43.727Z,9561,8105,35,35,48469
gruenek,2020-11-25T23:28:43.727Z,245,181,35,35,48469
sterettm,2020-11-25T23:28:43.727Z,579,435,35,35,48469
wrightj,2020-11-25T23:28:43.727Z,22800,18629,35,35,48469
