CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
blandj,2020-11-25T23:29:05.79Z,22947,18647,25,25,48375
chengk,2020-11-25T23:29:05.79Z,9364,7554,25,25,48375
