CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
clintont,2020-11-25T23:28:43.727Z,3611,2956,19,19,48321
yearyk,2020-11-25T23:28:43.727Z,9562,7599,19,19,48321
