CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
clintont,2020-11-25T23:28:43.727Z,667,0,8,8,48059
yearyk,2020-11-25T23:28:43.727Z,5929,0,8,8,48059
