CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
busbyb,2020-11-25T23:28:43.727Z,916,730,5,5,48413
oxfordt,2020-11-25T23:28:43.727Z,9,8,5,5,48413
trianag,2020-11-25T23:28:43.727Z,197,145,5,5,48413
