CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
collinsda,2021-02-22T19:43:23Z,50,35,19,19,48449
cornynj,2021-02-22T19:43:23Z,7426,5889,19,19,48449
hegarm,2021-02-22T19:43:23Z,2748,2104,19,19,48449
mckennonk,2021-02-22T19:43:23Z,152,103,19,19,48449
write-ins,2021-02-22T19:43:23Z,0,0,19,19,48449
