CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
arringtonj,2021-02-17T17:21:16Z,2140,1110,10,10,48369
burnesj,2021-02-17T17:21:16Z,45,6,10,10,48369
watsont,2021-02-17T17:21:16Z,433,179,10,10,48369
