CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
clintont,2020-11-25T23:28:43.727Z,482,0,5,5,48107
yearyk,2020-11-25T23:28:43.727Z,1355,0,5,5,48107
