CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
boydj,2020-11-25T23:28:43.727Z,4130,0,12,12,48009
strangew,2020-11-25T23:28:43.727Z,65,0,12,12,48009
williamss,2020-11-25T23:28:43.727Z,447,0,12,12,48009
