CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
collinsda,2021-02-17T16:48:52Z,19,6,13,13,48145
cornynj,2021-02-17T16:48:52Z,4157,2361,13,13,48145
hegarm,2021-02-17T16:48:52Z,1787,1241,13,13,48145
mckennonk,2021-02-17T16:48:52Z,76,43,13,13,48145
write-ins,2021-02-17T16:48:52Z,0,0,13,13,48145
