CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
castanedac,2020-11-25T23:28:43.727Z,860,672,10,10,48175
gruenek,2020-11-25T23:28:43.727Z,22,12,10,10,48175
sterettm,2020-11-25T23:28:43.727Z,46,32,10,10,48175
wrightj,2020-11-25T23:28:43.727Z,2911,2089,10,10,48175
