CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
jacksonr,2021-02-17T17:21:02Z,898,571,8,8,48359
trujillog,2021-02-17T17:21:02Z,81,39,8,8,48359
westbrookj,2021-02-17T17:21:02Z,13,6,8,8,48359
