CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
birdwell-50533,2020-11-25T23:29:05.12Z,257032,74927,0
vick-52664,2020-11-25T23:29:05.12Z,118327,57135,0
