CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
clintont,2020-11-25T23:28:43.727Z,11731,10247,23,23,48381
yearyk,2020-11-25T23:28:43.727Z,51492,44878,23,23,48381
