CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-02-22T19:41:50Z,3516,2407,19,19,48467
hawkinsh,2021-02-22T19:41:50Z,33,15,19,19,48467
jorgensenj,2021-02-22T19:41:50Z,175,96,19,19,48467
trumpd,2021-02-22T19:41:50Z,22270,14633,19,19,48467
write-ins,2021-02-22T19:41:50Z,35,0,19,19,48467
