CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
frizelle,2020-11-25T23:28:43.727Z,2210,0,31,31,48189
richardsonb,2020-11-25T23:28:43.727Z,7064,0,31,31,48189
