CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
collinsda,2021-02-17T17:20:54Z,997,751,128,128,48355
cornynj,2021-02-17T17:20:54Z,64558,56148,128,128,48355
hegarm,2021-02-17T17:20:54Z,57180,50589,128,128,48355
mckennonk,2021-02-17T17:20:54Z,2564,1949,128,128,48355
write-ins,2021-02-17T17:20:54Z,15,0,128,128,48355
