CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
busbyb,2020-11-25T23:28:43.727Z,3563,0,5,5,48063
oxfordt,2020-11-25T23:28:43.727Z,71,0,5,5,48063
trianag,2020-11-25T23:28:43.727Z,1308,0,5,5,48063
