CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
frizelle,2020-11-25T23:28:43.727Z,138,0,7,7,48125
richardsonb,2020-11-25T23:28:43.727Z,817,0,7,7,48125
