CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
clintont,2020-11-25T23:28:43.727Z,3268,0,14,14,48499
yearyk,2020-11-25T23:28:43.727Z,18848,0,14,14,48499
