CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
biden-1036,2020-11-24T13:23:32Z,366130,7821,4
blankenship-19247-12-p,2020-11-24T13:23:32Z,931,43,0
hawkins-32916-12-p,2020-11-24T13:23:32Z,3822,143,0
jorgensen-20062680-12-p,2020-11-24T13:23:32Z,5539,243,0
pierce-20073903-12-p,2020-11-24T13:23:32Z,1183,29,0
trump-8639,2020-11-24T13:23:32Z,196864,20331,0
