COUNTY,PRECINCT,CANDIDATE,Timestamp,VOTES,TOTAL_VOTES,GEOID
Hawaii,01-01,bidenj,12/27/2021 20:35:30.260077,1415,2050,15001-01-01
Hawaii,01-01,blankenshipd,12/27/2021 20:35:30.260077,7,2050,15001-01-01
Hawaii,01-01,hawkinsh,12/27/2021 20:35:30.260077,21,2050,15001-01-01
Hawaii,01-01,jorgensenj,12/27/2021 20:35:30.260077,21,2050,15001-01-01
Hawaii,01-01,pierceb,12/27/2021 20:35:30.260077,4,2050,15001-01-01
Hawaii,01-01,trumpd,12/27/2021 20:35:30.260077,582,2050,15001-01-01
Hawaii,01-02,bidenj,12/27/2021 20:35:30.260077,542,761,15001-01-02
Hawaii,01-02,blankenshipd,12/27/2021 20:35:30.260077,1,761,15001-01-02
Hawaii,01-02,hawkinsh,12/27/2021 20:35:30.260077,5,761,15001-01-02
Hawaii,01-02,jorgensenj,12/27/2021 20:35:30.260077,6,761,15001-01-02
Hawaii,01-02,pierceb,12/27/2021 20:35:30.260077,0,761,15001-01-02
Hawaii,01-02,trumpd,12/27/2021 20:35:30.260077,207,761,15001-01-02
Hawaii,01-03,bidenj,12/27/2021 20:35:30.260077,579,815,15001-01-03
Hawaii,01-03,blankenshipd,12/27/2021 20:35:30.260077,1,815,15001-01-03
Hawaii,01-03,hawkinsh,12/27/2021 20:35:30.260077,11,815,15001-01-03
Hawaii,01-03,jorgensenj,12/27/2021 20:35:30.260077,11,815,15001-01-03
Hawaii,01-03,pierceb,12/27/2021 20:35:30.260077,2,815,15001-01-03
Hawaii,01-03,trumpd,12/27/2021 20:35:30.260077,211,815,15001-01-03
Hawaii,01-04,bidenj,12/27/2021 20:35:30.260077,186,262,15001-01-04
Hawaii,01-04,blankenshipd,12/27/2021 20:35:30.260077,0,262,15001-01-04
Hawaii,01-04,hawkinsh,12/27/2021 20:35:30.260077,3,262,15001-01-04
Hawaii,01-04,jorgensenj,12/27/2021 20:35:30.260077,4,262,15001-01-04
Hawaii,01-04,pierceb,12/27/2021 20:35:30.260077,2,262,15001-01-04
Hawaii,01-04,trumpd,12/27/2021 20:35:30.260077,67,262,15001-01-04
Hawaii,01-05,bidenj,12/27/2021 20:35:30.260077,1050,1407,15001-01-05
Hawaii,01-05,blankenshipd,12/27/2021 20:35:30.260077,0,1407,15001-01-05
Hawaii,01-05,hawkinsh,12/27/2021 20:35:30.260077,12,1407,15001-01-05
Hawaii,01-05,jorgensenj,12/27/2021 20:35:30.260077,14,1407,15001-01-05
Hawaii,01-05,pierceb,12/27/2021 20:35:30.260077,1,1407,15001-01-05
Hawaii,01-05,trumpd,12/27/2021 20:35:30.260077,330,1407,15001-01-05
Hawaii,01-06,bidenj,12/27/2021 20:35:30.260077,794,1132,15001-01-06
Hawaii,01-06,blankenshipd,12/27/2021 20:35:30.260077,1,1132,15001-01-06
Hawaii,01-06,hawkinsh,12/27/2021 20:35:30.260077,9,1132,15001-01-06
Hawaii,01-06,jorgensenj,12/27/2021 20:35:30.260077,16,1132,15001-01-06
Hawaii,01-06,pierceb,12/27/2021 20:35:30.260077,4,1132,15001-01-06
Hawaii,01-06,trumpd,12/27/2021 20:35:30.260077,308,1132,15001-01-06
Hawaii,01-07,bidenj,12/27/2021 20:35:30.260077,862,1199,15001-01-07
Hawaii,01-07,blankenshipd,12/27/2021 20:35:30.260077,2,1199,15001-01-07
Hawaii,01-07,hawkinsh,12/27/2021 20:35:30.260077,14,1199,15001-01-07
Hawaii,01-07,jorgensenj,12/27/2021 20:35:30.260077,19,1199,15001-01-07
Hawaii,01-07,pierceb,12/27/2021 20:35:30.260077,4,1199,15001-01-07
Hawaii,01-07,trumpd,12/27/2021 20:35:30.260077,298,1199,15001-01-07
Hawaii,01-08,bidenj,12/27/2021 20:35:30.260077,2657,3633,15001-01-08
Hawaii,01-08,blankenshipd,12/27/2021 20:35:30.260077,4,3633,15001-01-08
Hawaii,01-08,hawkinsh,12/27/2021 20:35:30.260077,29,3633,15001-01-08
Hawaii,01-08,jorgensenj,12/27/2021 20:35:30.260077,33,3633,15001-01-08
Hawaii,01-08,pierceb,12/27/2021 20:35:30.260077,7,3633,15001-01-08
Hawaii,01-08,trumpd,12/27/2021 20:35:30.260077,903,3633,15001-01-08
Hawaii,01-09,bidenj,12/27/2021 20:35:30.260077,1085,1579,15001-01-09
Hawaii,01-09,blankenshipd,12/27/2021 20:35:30.260077,5,1579,15001-01-09
Hawaii,01-09,hawkinsh,12/27/2021 20:35:30.260077,3,1579,15001-01-09
Hawaii,01-09,jorgensenj,12/27/2021 20:35:30.260077,9,1579,15001-01-09
Hawaii,01-09,pierceb,12/27/2021 20:35:30.260077,5,1579,15001-01-09
Hawaii,01-09,trumpd,12/27/2021 20:35:30.260077,472,1579,15001-01-09
Hawaii,02-01,bidenj,12/27/2021 20:35:30.260077,2113,2877,15001-02-01
Hawaii,02-01,blankenshipd,12/27/2021 20:35:30.260077,4,2877,15001-02-01
Hawaii,02-01,hawkinsh,12/27/2021 20:35:30.260077,25,2877,15001-02-01
Hawaii,02-01,jorgensenj,12/27/2021 20:35:30.260077,34,2877,15001-02-01
Hawaii,02-01,pierceb,12/27/2021 20:35:30.260077,4,2877,15001-02-01
Hawaii,02-01,trumpd,12/27/2021 20:35:30.260077,697,2877,15001-02-01
Hawaii,02-02,bidenj,12/27/2021 20:35:30.260077,787,1185,15001-02-02
Hawaii,02-02,blankenshipd,12/27/2021 20:35:30.260077,2,1185,15001-02-02
Hawaii,02-02,hawkinsh,12/27/2021 20:35:30.260077,13,1185,15001-02-02
Hawaii,02-02,jorgensenj,12/27/2021 20:35:30.260077,15,1185,15001-02-02
Hawaii,02-02,pierceb,12/27/2021 20:35:30.260077,4,1185,15001-02-02
Hawaii,02-02,trumpd,12/27/2021 20:35:30.260077,364,1185,15001-02-02
Hawaii,02-03,bidenj,12/27/2021 20:35:30.260077,856,1157,15001-02-03
Hawaii,02-03,blankenshipd,12/27/2021 20:35:30.260077,2,1157,15001-02-03
Hawaii,02-03,hawkinsh,12/27/2021 20:35:30.260077,8,1157,15001-02-03
Hawaii,02-03,jorgensenj,12/27/2021 20:35:30.260077,8,1157,15001-02-03
Hawaii,02-03,pierceb,12/27/2021 20:35:30.260077,7,1157,15001-02-03
Hawaii,02-03,trumpd,12/27/2021 20:35:30.260077,276,1157,15001-02-03
Hawaii,02-04,bidenj,12/27/2021 20:35:30.260077,2998,4266,15001-02-04
Hawaii,02-04,blankenshipd,12/27/2021 20:35:30.260077,7,4266,15001-02-04
Hawaii,02-04,hawkinsh,12/27/2021 20:35:30.260077,27,4266,15001-02-04
Hawaii,02-04,jorgensenj,12/27/2021 20:35:30.260077,30,4266,15001-02-04
Hawaii,02-04,pierceb,12/27/2021 20:35:30.260077,13,4266,15001-02-04
Hawaii,02-04,trumpd,12/27/2021 20:35:30.260077,1191,4266,15001-02-04
Hawaii,02-05,bidenj,12/27/2021 20:35:30.260077,2119,2740,15001-02-05
Hawaii,02-05,blankenshipd,12/27/2021 20:35:30.260077,5,2740,15001-02-05
Hawaii,02-05,hawkinsh,12/27/2021 20:35:30.260077,8,2740,15001-02-05
