CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-03T17:32:23.84Z,428,0,5,5,08057
yes,2020-12-03T17:32:23.84Z,417,0,5,5,08057
