CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-12T19:30:28Z,43772,0,128,128,08101
blankenshipd,2021-01-12T19:30:28Z,169,0,128,128,08101
carrollb,2021-01-12T19:30:28Z,35,0,128,128,08101
charlesm,2021-01-12T19:30:28Z,71,0,128,128,08101
collinsp,2021-01-12T19:30:28Z,34,0,128,128,08101
de_la_fuenter,2021-01-12T19:30:28Z,38,0,128,128,08101
hammonsb,2021-01-12T19:30:28Z,94,0,128,128,08101
hawkinsh,2021-01-12T19:30:28Z,205,0,128,128,08101
huberb,2021-01-12T19:30:28Z,12,0,128,128,08101
hunterd,2021-01-12T19:30:28Z,16,0,128,128,08101
jacob_fambrop,2021-01-12T19:30:28Z,17,0,128,128,08101
jorgensenj,2021-01-12T19:30:28Z,1200,0,128,128,08101
kennedya,2021-01-12T19:30:28Z,11,0,128,128,08101
kishorej,2021-01-12T19:30:28Z,10,0,128,128,08101
kopitkek,2021-01-12T19:30:28Z,21,0,128,128,08101
la_rivag,2021-01-12T19:30:28Z,32,0,128,128,08101
mchughj,2021-01-12T19:30:28Z,25,0,128,128,08101
pierceb,2021-01-12T19:30:28Z,23,0,128,128,08101
scottj,2021-01-12T19:30:28Z,7,0,128,128,08101
trumpd,2021-01-12T19:30:28Z,42252,0,128,128,08101
westk,2021-01-12T19:30:28Z,255,0,128,128,08101
write-ins,2021-01-12T19:30:28Z,2,0,128,128,08101
