CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2021-01-12T19:32:59Z,20548,0,32,32,08067
blankenshipd,2021-01-12T19:32:59Z,37,0,32,32,08067
carrollb,2021-01-12T19:32:59Z,11,0,32,32,08067
charlesm,2021-01-12T19:32:59Z,29,0,32,32,08067
collinsp,2021-01-12T19:32:59Z,5,0,32,32,08067
de_la_fuenter,2021-01-12T19:32:59Z,8,0,32,32,08067
hammonsb,2021-01-12T19:32:59Z,23,0,32,32,08067
hawkinsh,2021-01-12T19:32:59Z,128,0,32,32,08067
huberb,2021-01-12T19:32:59Z,4,0,32,32,08067
hunterd,2021-01-12T19:32:59Z,2,0,32,32,08067
jacob_fambrop,2021-01-12T19:32:59Z,4,0,32,32,08067
jorgensenj,2021-01-12T19:32:59Z,530,0,32,32,08067
kennedya,2021-01-12T19:32:59Z,3,0,32,32,08067
kishorej,2021-01-12T19:32:59Z,2,0,32,32,08067
kopitkek,2021-01-12T19:32:59Z,9,0,32,32,08067
la_rivag,2021-01-12T19:32:59Z,5,0,32,32,08067
mchughj,2021-01-12T19:32:59Z,5,0,32,32,08067
pierceb,2021-01-12T19:32:59Z,2,0,32,32,08067
scottj,2021-01-12T19:32:59Z,0,0,32,32,08067
trumpd,2021-01-12T19:32:59Z,14233,0,32,32,08067
westk,2021-01-12T19:32:59Z,79,0,32,32,08067
write-ins,2021-01-12T19:32:59Z,0,0,32,32,08067
