CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bidenj,2020-11-24T13:21:53Z,317,0,1,1,08079
blankenshipd,2020-11-24T13:21:53Z,5,0,1,1,08079
carrollb,2020-11-24T13:21:53Z,0,0,1,1,08079
charlesm,2020-11-24T13:21:53Z,0,0,1,1,08079
collinsp,2020-11-24T13:21:53Z,1,0,1,1,08079
de_la_fuenter,2020-11-24T13:21:53Z,1,0,1,1,08079
hammonsb,2020-11-24T13:21:53Z,0,0,1,1,08079
hawkinsh,2020-11-24T13:21:53Z,0,0,1,1,08079
huberb,2020-11-24T13:21:53Z,0,0,1,1,08079
hunterd,2020-11-24T13:21:53Z,0,0,1,1,08079
jacob_fambrop,2020-11-24T13:21:53Z,0,0,1,1,08079
jorgensenj,2020-11-24T13:21:53Z,3,0,1,1,08079
kennedya,2020-11-24T13:21:53Z,0,0,1,1,08079
kishorej,2020-11-24T13:21:53Z,0,0,1,1,08079
kopitkek,2020-11-24T13:21:53Z,0,0,1,1,08079
la_rivag,2020-11-24T13:21:53Z,0,0,1,1,08079
mchughj,2020-11-24T13:21:53Z,0,0,1,1,08079
pierceb,2020-11-24T13:21:53Z,1,0,1,1,08079
scottj,2020-11-24T13:21:53Z,0,0,1,1,08079
trumpd,2020-11-24T13:21:53Z,427,0,1,1,08079
westk,2020-11-24T13:21:53Z,1,0,1,1,08079
