CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
barnettk,2021-01-07T14:15:07Z,388,0,11,11,20017
mannt,2021-01-07T14:15:07Z,1082,0,11,11,20017
