CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
barnettk,2021-01-26T15:23:58Z,222,0,18,18,20153
mannt,2021-01-26T15:23:58Z,1241,0,18,18,20153
