CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
bollierb,2021-01-07T14:45:49Z,2434,0,11,11,20005
buckleyj,2021-01-07T14:45:49Z,531,0,11,11,20005
marshallr,2021-01-07T14:45:49Z,4454,0,11,11,20005
