CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-12T16:26:03.987Z,39515,0,65,66,06023
yes,2020-12-12T16:26:03.987Z,26201,0,65,66,06023
