CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-12-12T16:26:05.307Z,69710,0,199,202,06017
yes,2020-12-12T16:26:05.307Z,43131,0,199,202,06017
