CANDIDATE,Timestamp,VOTES,ABS_VOTES,ELECTORAL_VOTES
no-3,2020-12-12T16:26:03.987Z,9655595,39533,0
yes-2,2020-12-12T16:26:03.987Z,7217064,12800,0
