CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
coxt,2021-01-12T17:20:52Z,36653,16274,143,143,06029
valadaod,2021-01-12T17:20:52Z,26061,9437,143,143,06029
