CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
reedm,2021-02-17T16:36:08Z,104868,70096,298,298,06037
shermanb,2021-02-17T16:36:08Z,239321,182011,298,298,06037
