CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
cruze,2021-01-12T17:17:20Z,121698,50131,275,275,06065
ruizr,2021-01-12T17:17:20Z,185151,88168,275,275,06065
