CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
billiotb,2021-01-26T15:43:50Z,134,0,16,16,22075
bourgeoisj,2021-01-26T15:43:50Z,104,0,16,16,22075
cassidyb,2021-01-26T15:43:50Z,7227,0,16,16,22075
daretr,2021-01-26T15:43:50Z,11,0,16,16,22075
edwardsd,2021-01-26T15:43:50Z,1071,0,16,16,22075
johnx,2021-01-26T15:43:50Z,16,0,16,16,22075
knightd,2021-01-26T15:43:50Z,198,0,16,16,22075
mendozav,2021-01-26T15:43:50Z,60,0,16,16,22075
montgomeryj,2021-01-26T15:43:50Z,15,0,16,16,22075
murphyd,2021-01-26T15:43:50Z,188,0,16,16,22075
perkinsa,2021-01-26T15:43:50Z,1259,0,16,16,22075
piercea,2021-01-26T15:43:50Z,202,0,16,16,22075
pricem,2021-01-26T15:43:50Z,40,0,16,16,22075
siglera,2021-01-26T15:43:50Z,61,0,16,16,22075
wenstrupp,2021-01-26T15:43:50Z,62,0,16,16,22075
