CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-18T19:02:01.103Z,2039,1001,24,24,22041
yes,2020-11-18T19:02:01.103Z,7003,3853,24,24,22041
