CANDIDATE,Timestamp,VOTES,ABS_VOTES,REPORTING,PRECINCTS,FIPS
no,2020-11-18T19:02:01.103Z,1929,1052,25,25,22027
yes,2020-11-18T19:02:01.103Z,3932,2445,25,25,22027
